appid,name,developer,publisher
204630,Retro City Rampage DX,"Vblank Entertainment, Inc.","Vblank Entertainment, Inc."
418120,Cally's Caves 3,VDO Games,VDO Games
476510,Cally's Trials,VDO Games,VDO Games
457600,Emerge: Cities of the Apocalypse,vdweller,vdweller
293720,Dark Raid,Vector Games,Vector Games
257790,Riptide GP2,Vector Unit,Vector Unit
443860,Riptide GP: Renegade,Vector Unit,Vector Unit
353280,Metamorphabet,Vectorpark,Vectorpark
37600,Windosill,"Vectorpark, Inc.","Vectorpark, Inc."
298220,Terraformer Expedition to Mars,"Vermont Software Studios,LLC","Vermont Software Studios,LLC"
488330,Highway to the Moon,Vernacular Games,Vernacular Games
219340,The Banner Saga: Factions,Stoic,Versus Evil
237990,The Banner Saga,Stoic,Versus Evil
281640,The Banner Saga 2,Stoic,Versus Evil
299340,Habitat,4gency,Versus Evil
314560,Kyn,Tangrin Entertainment,Versus Evil
317820,Guild of Dungeoneering,Gambrinous,Versus Evil
320820,Toren,Swordtales,Versus Evil
334120,Armikrog,Pencil Test Studios,Versus Evil
367600,Skyshine's BEDLAM,Skyshine Games,Versus Evil
370770,Holodrive,BitCake Studio,Versus Evil
505640,Antihero,Tim Conkling,Versus Evil
263500,Dragons and Titans,Wyrmbyte,Versus Evil	
371280,Rolling Shapes,"Vertex Games, S.C.","Vertex Games, S.C."
360530,WE ARE DOOMED,Vertex Pop,Vertex Pop
318650,SunAge: Battle for Elysium,vertex4 entertainment ltd.,vertex4 entertainment ltd.
449060,Cellar,Vertical Skull Games,Vertical Skull Games
251890,World of Diving,Vertigo Games,Vertigo Games
342180,Arizona Sunshine,"Vertigo Games, Jaywalkers Interactive",Vertigo Games
347710,Perils of Man,"IF Games, Vertigo Games",Vertigo Games
433350,BlackShot: Mercenary Warfare FPS,Vertigo Games America,Vertigo Games America
247020,"Cook, Serve, Delicious!",Vertigo Gaming Inc.,Vertigo Gaming Inc.
386700,The Oil Blue: Steam Legacy Edition,Vertigo Gaming Inc.,Vertigo Gaming Inc.
401780,Driveby Gangster,Verto Studio LLC,Verto Studio LLC
418910,Idle Civilization,Very Simple Idea Studios,Very Simple Idea Studios
672110,AppleSnake,Verymax,Verymax
467780,simian.interface++,vested interest,vested interest
297410,Trace Vector,Vexel Games,Vexel Games
655160,welcome to heaven,vextro,vextro
424000,Project Pulsation,VGstudio,VGstudio
466890,Z.I.O.N.,VGstudio,VGstudio
502090,Invisible Mind,VGstudio,VGstudio
555670,Infinitum,VGstudio,VGstudio
610780,Crazy Buggy Racing,VGstudio,VGstudio
649150,Phobia,VGstudio,VGstudio
570380,Death Penalty: Beginning,"VI GAMES LLC, Ivan Buderkrvych",VI GAMES LLC
602920,Sketch! Run!,VI Games LLC,VI Games LLC
623810,Rabbit Story,Viacheslav Bushuev,Viacheslav Bushuev
568690,Smash Party VR,Viacom NEXT,Viacom NEXT
592410,Spacetours VR - Ep1 The Solar System,Vibrant Visuals - Christian KlÃ¶tzel,Vibrant Visuals - Christian KlÃ¶tzel
486360,Timore Inferno,Vidas Salavejus,Vidas Salavejus
521210,Timore 5,Vidas Salavejus,Vidas Salavejus
563910,Guardian Of December,Vidas Salavejus,Vidas Salavejus
568920,The Final Specimen: Arrival,Gigantoraptor Games,Video Game Music Studios
348670,Immune - True Survival,vidiludi games and entertainment,vidiludi games and entertainment
453190,PITCH-HIT : RAMPAGE LEVEL,"JJ Castillo, Greg Tamargo, Fox Buchele",Viewer Ready
644540,Dies irae ~Amantes amentes~,light,"views Co., Ltd"
423890,Gods and Idols,Viking Tao,Viking Tao
367030,Lootfest,vikingfabian.com,vikingfabian.com
437900,Party Jousting,vikingfabian.com,vikingfabian.com
485620,Pick a Hero,vikingfabian.com,vikingfabian.com
521950,Bullet Sorrow VR,VikingVRStudio,VikingVRStudio
524490,Shadron,Viktor ChlumskÃ½,Viktor ChlumskÃ½
554700,Viking Escape,Viktor Pekar,Viktor Pekar
318690,Cargo 3,Vinci Games,Vinci Games
432890,Quote,Vindit,Vindit
321830,Cavern Kings,Vine,Vine
566700,Eye in the Sky,VinLia Games,VinLia Games
266290,Helicopter Simulator 2014: Search and Rescue,VipaGames,VipaGames
349140,Corrosion: Cold Winter Waiting [Enhanced Edition],Viperante,Viperante
603630,Rubber Ball VR,Viraug,Viraug
494660,Android John,Recreat4,Virtuactions
360940,The Mean Greens - Plastic Warfare,"Virtual Basement LLC, Code Headquarters LLC",Virtual Basement LLC
513050,Outrageous Grounds: The Maze,Virtual Dawn,Virtual Dawn
570470,Escape the Bunker,"Virtual Escapes, Inc.","Virtual Escapes, Inc."
409020,The Stanford Ocean Acidification Experience,"Jeremy Bailenson, Shawnee Baughman, Elise Ogle, Tobin Asher, Bireswar Laha, Cody Karutz",Virtual Human Interaction Lab
586360,Pyro VR,Virtual Light VR,Virtual Light VR
335070,VRC PRO,Virtual Racing Industries Ltd.,Virtual Racing Industries Ltd.
566060,The Crypts of Anak Shaba - VR,Virtual Rage Studios LLC,Virtual Rage Studios LLC
576880,Blackwater Bayou VR,Virtual Rage Studios LLC,Virtual Rage Studios LLC
587830,Archery Practice VR,Virtual Rage Studios LLC,Virtual Rage Studios LLC
413690,Pirates: Treasure Hunters,Virtual Toys,Virtual Toys
406410,Minigolf VR,Virtualex,Virtualex
440520,VirtualHere For Steam Link,VirtualHere Pty. Ltd.,VirtualHere Pty. Ltd.
499580,Crystal Control II,"Virtually Competent, LLC","Virtually Competent, LLC"
426610,Virtually Live presents Formula E Season Two Highlights,Virtually Live,Virtually Live
585000,Formula E powered by Virtually Live,Virtually Live,Virtually Live
557730,I Hate Santa,VirtualRock VR,VirtualRock VR
542480,Therian Saga,Virtys,Virtys
671800,Run!ZombieFood!,VirusSea,VirusSea
448710,VirZOOM Arcade,VirZOOM,VirZOOM
501280,VirZOOM Gamepad Emulator,VirZOOM,VirZOOM
438350,Dynetzzle Extended,Vishnu Vadakke Pariyarath,Vishnu Vadakke Pariyarath
453310,Blackwood Crossing,PaperSeven LTD,Vision Games Publishing LTD
358030,Another Star,Vision Riders Entertainment,Vision Riders Entertainment
417150,Pavilion,Visiontrick Media,Visiontrick Media
514370,DragonBlast VR,VisionWard LLC,VisionWard LLC
268930,Malevolence: The Sword of Ahkranox,Visual Outbreak,Visual Outbreak
549770,Paranormal Teens,"Visual Wordplay, Godline",Visual Wordplay
581650,Once Upon an All Hallow's Eve,Ran,Visual Wordplay
587290,The Thing With Mistletoes,Ran,Visual Wordplay
421660,Harmonia,VisualArts/Key,VisualArts
462990,Tomoyo After ~It's a Wonderful Life~ English Edition,VisualArts/Key,VisualArts
623080,planetarian HD,VisualArts/Key,VisualArts
508230,Anime Studio Simulator,Visualnoveler,Visualnoveler
596950,Rat Simulator,Visualnoveler,Visualnoveler
469980,Legend of Miro,"VisualPath, IndieVision Studio",VisualPath
508730,Painted Legend,Vitaliy Shikhovtsev,Vitaliy Shikhovtsev
551550,ASSASSINATION BOX,VitaliZelenyuk,VitaliZelenyuk
440770,Drawn Story,Vitaly Rekubratskiy,Vitaly Rekubratskiy
497460,Mervils: A VR Adventure,VitruviusVR,VitruviusVR
286520,Viking Brothers,"Alawar, Whalebox Studio",Viva  Media Inc
398640,Bowl Bound College Football,Grey Dog Software,Viva Meda
18400,Crazy Machines 2,Fakt Software,Viva Media
18420,Crazy Machines,Fakt Software,Viva Media
18430,Crazy Machines 1.5,Fakt Software,Viva Media
18450,Crazy Machines 1.5,Fakt Software,Viva Media
18460,Crazy Machines 1.5,Fakt Software,Viva Media
18480,Mata Hari,4Head Studios,Viva Media
63110,Alter Ego,bitComposer Games,Viva Media
92700,Shadow Harvest: Phantom Ops,Black Lion Studios,Viva Media
206410,Crazy Machines Elements,Fakt Software,Viva Media
260550,Haunted,dtp Entertainment,Viva Media
264000,Son of Nor,stillalive studios,Viva Media
266940,Alex Hunter - Lord of the Mind Platinum Edition,Alawar,Viva Media
276750,Fritz Chess 14,ChessBase,Viva Media
286500,"House of 1,000 Doors: Family Secrets Collector's Edition",Alawar,Viva Media
286540,Nearwood - Collector's Edition,MagicIndie,Viva Media
302110,Small Town Terrors Pilgrim's Hook Collector's Edition,Gunnar Games,Viva Media
302120,House of 1000 Doors: The Palm of Zoroaster Collector's Edition,Alawar,Viva Media
302130,Brink of Consciousness: Dorian Gray Syndrome Collector's Edition,MagicIndie,Viva Media
308320,Total Pro Golf 3,Wolverine Studios,Viva Media
308330,Lost Chronicles of Zerzura,Cranberry Production,Viva Media
320970,IGT Slots Paradise Garden,Fugazo,Viva Media
322040,Cooking Academy Fire and Knives,Fugazo,Viva Media
327370,Brink of Consciousness: The Lonely Hearts Murders,MagicIndie,Viva Media
328870,Draft Day Sports Pro Basketball 4,Wolverine Studios,Viva Media
328880,Space Legends: At the Edge of the Universe,Red Hedgehog,Viva Media
328890,Fritz for Fun 13,Chessbase,Viva Media
343990,Anti-Opoly,Webfoot,Viva Media
344030,Ghost Pirates of Vooju Island,Autumn Moon,Viva Media
344790,Mystery Masters: Psycho Train Deluxe Edition,Alawar,Viva Media
344800,World of Mixed Martial Arts 3,Grey Dog Software,Viva Media
344810,Total Extreme Wrestling,Grey Dog Software,Viva Media
356160,The Emptiness Deluxe Edition,Hooligans Entertainment,Viva Media
372260,Weird Park Trilogy,Alawar,Viva Media
397420,Hoyle Official Card Games,Webfoot Games,Viva Media
397430,Zoombinis,TERC,Viva Media
397440,Lost Legends: The Weeping Woman Collector's Edition,Gunnar Games,Viva Media
398620,Living Legends: The Frozen Fear Collection,4Friends Games,Viva Media
398630,Twisted Lands Trilogy: Collector's Edition,Alawar,Viva Media
413460,Draft Day Sports College Basketball 3,Wolverine Studios,Viva Media
422130,Comic Book Hero: The Greatest Cape,Grey Dog Software,Viva Media
422140,Wrestling Spirit 3,Grey Dog Software,Viva Media
432760,Small Town Terrors: Galdor's Bluff Collector's Edition,Alawar,Viva Media
432770,Small Town Terrors: Livingston,Gunnar Games,Viva Media
529700,Total Extreme Wrestling,Grey Dog Software,Viva Media
260570,Gray Matter,WizarBox Production,Viva Media Inc
265240,Crazy Machines: Golden Gears,FAKT Software Gmbh,Viva Media Inc
301740,Castle: Never Judge a Book by its Cover,Gunnar Games,"Viva Media, GameMill"
301730,300 Dwarves,Artifex Mundi,"Viva Media, Inc"
396560,Front Defense,Fantahorn Studio,VIVE Studios
464000,Arcade Saga,2 Bears Studio,Vive Studios
513270,Lockdown: Stand Alone,Viversion,Viversion
296770,Real Boxing,Vivid Games S.A.,Vivid Games S.A.
448800,Semispheres,Vivid Helix,Vivid Helix
312900,Zoo Rampage,ViWo Games,ViWo Games
538410,Chicken Chase,Kalan Ray,VKTRY Creative Studios
602180,Free Towns,Vlad Cristian,Vlad Cristian
450760,GraveRun,Vlad Dae,Vlad Dae
565860,Tomato Way,VladCastillo,VladCastillo
574310,The Mooseman,"Vladimir Beletsky, Mikhail Shvachko",Vladimir Beletsky
434620,Pythagoria,Vladimir Maslov,Vladimir Maslov
466870,Aurora Nights,Vladimir Maslov,Vladimir Maslov
485630,Brazed,Vladimir Maslov,Vladimir Maslov
521340,True or False,Vladimir Maslov,Vladimir Maslov
562210, ,Vladimir Maslov,Vladimir Maslov
581760,True or False 2,Vladimir Maslov,Vladimir Maslov
421140,Blades of the Righteous,"Vladimir Slav, Coldwild Games","Vladimir Slav, Coldwild Games"
491080,BoneBone: Rise of the Deathlord,Vladis Fire,Vladis Fire
212800,Super Crate Box,Vlambeer,Vlambeer
242680,Nuclear Throne,Vlambeer,Vlambeer
538920,Fiery Disaster,VogelfÃ¤nger,VogelfÃ¤nger
576810,2 Ninjas 1 Cup,VogelfÃ¤nger,VogelfÃ¤nger
290490,The Flock,Vogelsap,Vogelsap
38830,CrimeCraft: GangWars,Vogster Entertainment,Vogster Entertainment
583010,VoiceAttack,VoiceAttack.com,VoiceAttack.com
503410,Zombie Camp,Void Dimensions,Void Dimensions
507120,The Superfluous,Voided Pixels,Voided Pixels
375760,Volstead,Carlos VÃ¡zquez OrdÃ³Ã±ez,VoidMain Studios
431860,Color Chemistry,voldan,voldan
624830,Battle Summoners VR,VoleR Creative,VoleR Creative
633350,WtBoy,VolkDab,VolkDab
417750,Left Alone,Volumetric Games,Volumetric Games
432590,And So It Was,VolumeUp Studios,VolumeUp Studios
446100,Mantis Burn Racing,VooFoo Studios,VooFoo Studios
444410,Find Out,Vorobiov Vadym,Vorobiov Vadym
502880,The Janitor,VOS Gaming,VOS Gaming
355840,Survarium,Vostok Games,Vostok Games
365800,AdvertCity,VoxelStorm,VoxelStorm
485680,sphereFACE,VoxelStorm,VoxelStorm
574780,Naughty Or Nice,VR Junkies,VR Junkies
461320,Smackitball,"Kevin Fathi, Nima Zeighami, Evie Powell, Jason Briggs, Kijoon Shin, Victor Brodin, Benjamin Niu",VR Sports
672160,OldMaidGirl,Vrai,Vrai
438100,VRChat,VRChat Inc.,VRChat Inc.
457670,Vrideo,"Vrideo, Inc.","Vrideo, Inc."
584200,MultiVR.se,"VRider, Inc.","VRider, Inc."
495550,Baskhead,VRLINES,VRLINES
651320,VRTGO,VRLive,VRLive
529630,The Rabbit Hole,VRMonkey,VRMonkey
622380,RETNE,"VRNI Ltd, Kainos","VRNI Ltd, Kainos"
375190,VROOM: Aerie,VROOM,VROOM
411690,VROOM: Galleon,VROOM,VROOM
525760,Awesome Obstacle Challenge,VRoximity LLC,VRoximity LLC
643600,Quadrant M4,G.Malta,VRS
656290,The Tritan Initiative,G. Malta,VRS
656310,Dracula's Library,G. Malta,VRS
561690,Emission VR,VRSpec Team,VRSpec Team
512710,Tesla VR,Lex Dreitser,VRVU
467660,Paranormal Activity: The Lost Soul,VRWERX,VRWERX
420020,Eye of the Owl - Bosch VR,VRX,VRX
576560,Pain Train,Virtual Top,VT Publishing
598470,Dungeon Creepster,Electric Root,VT Publishing
603890,Pain Train 2,Virtual Top,VT Publishing
610930,Phantom Soldier,Virtual Top,VT Publishing
656180,VAULT OF HONOR,Virtual Top,VT Publishing
656370,Warp Rider,Electric Root,VT Publishing
659820,Symbiotic Overload,Electric Root,VT Publishing
679460,Morendar: Goblin Slayer,Virtual Top,VT Publishing
683570,Cludbugz's Twisted Magic,Virtual Top,VT Publishing
685390,Pain Train PainPocalypse,Virtual Top,VT Publishing
691920,The Art Of Knuckle Sandwich,Virtual Top,VT Publishing
497800,Golden Krone Hotel,Vulgat,Vulgat
582580,Itineris,Vyacheslav Notbad,Vyacheslav Notbad
574810,Fight or Die,Vyacheslav Shilikhin,Vyacheslav Shilikhin
596690,REVENGE: First Blood,Vyacheslav Shilikhin,Vyacheslav Shilikhin
619520,Destruction 48,Vyacheslav Shilikhin,Vyacheslav Shilikhin
631530,Fight or Die 2,Vyacheslav Shilikhin,Vyacheslav Shilikhin
671940,The Brave Mouse,Vyacheslav Shilikhin,Vyacheslav Shilikhin
681070,The Slug,Vyacheslav Shilikhin,Vyacheslav Shilikhin
351790,Invisible Apartment,"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production
369120,Invisible Apartment Zero,"Jeroen van Oosten, Milan Kazarka",Vysoko Anime Production
401200,Invisible Apartment 2,"Milan Kazarka, Jeroen van Oosten",Vysoko Anime Production
386600,Pixel Fodder,Wacha,wacha.ru
80300,Puzzle Bots,Ivy Games,Wadjet Eye Games
80310,Gemini Rue,Joshua Neurnberger,Wadjet Eye Games
80330,The Blackwell Legacy,Wadjet Eye Games,Wadjet Eye Games
80340,Blackwell Unbound,Wadjet Eye Games,Wadjet Eye Games
80350,Blackwell Convergence,Wadjet Eye Games,Wadjet Eye Games
80360,Blackwell Deception,Wadjet Eye Games,Wadjet Eye Games
212050,Resonance,XII Games,Wadjet Eye Games
227000,Primordia,Wormwood Studios,Wadjet Eye Games
236930,Blackwell Epiphany,Wadjet Eye Games,Wadjet Eye Games
252370,The Shivah,,Wadjet Eye Games
307570,A Golden Wake,Grundislav Games,Wadjet Eye Games
307580,Technobabylon,Technocrat Games,Wadjet Eye Games
336130,Shardlight,Wadjet Eye Games,Wadjet Eye Games
503900,Candy Smash VR,Wadup Games,Wadup Games
512410,69 Ways to Kill a Zombie,Wadup Games,Wadup Games
510750,Driftwood The Visual Novel,Wakagana,Wakagana
371620,SBX: Invasion,Jason Carter,Wakeskater Studio
251850,Master Reboot,Wales Interactive,Wales Interactive
267060,Gravity Badgers,Wales Interactive,Wales Interactive
279900,Soul Axiom,Wales Interactive,Wales Interactive
279920,Infinity Runner,Wales Interactive,Wales Interactive
328590,Don't Knock Twice,Wales Interactive,Wales Interactive
584980,Late Shift,CtrlMovie,Wales Interactive
302690,Metal Dead,Walk Thru Walls Studios,Walk Thru Walls Studios
647980,Trojan Inc.,WalkBoy Studio,WalkBoy Studio
301480,GEARCRACK Arena,Walter Machado,Walter Machado
357070,UBERMOSH,Walter Machado,Walter Machado
444940,UBERMOSH:BLACK,Walter Machado,Walter Machado
490230,SWARMRIDERS,Walter Machado,Walter Machado
515570,UBERMOSH Vol.3,Walter Machado,Walter Machado
546090,Trip to Vinelands,Walter Machado,Walter Machado
586350,UBERMOSH:WRAITH,Walter Machado,Walter Machado
640380,UBERMOSH Vol.5,Walter Machado,Walter Machado
293280,Wander,Wander MMO,Wander MMO
463000,Hero Battle,Wang Liwen,Wang Liwen
444130,Auralux: Constellations,"War Drum Studios, E McNeill",War Drum Studios
504450,StarSmashers,"Wayne Jackson, Jason Mallett, Colin Wren","War Hungry Games, KISS ltd"
402160,Star Command Galaxies,Warballoon,Warballoon
333930,Dirty Bomb,Splash DamageÂ®,Warchest Ltd.
517660,Drop Out 0,Ward Dehairs,Ward Dehairs
371210,Gridberd,Wareberd,Wareberd
337980,Vagrant Hearts,Warfare Studios,Warfare Studios
359670,Vagrant Hearts 2,Warfare Studios,Warfare Studios
362130,Ashes of Immortality,Warfare Studios,Warfare Studios
362140,Ashes of Immortality II,Warfare Studios,Warfare Studios
362150,Ashes of Immortality II - Bad Blood,Warfare Studios,Warfare Studios
370640,Midnight's Blessing,Warfare Studios,Warfare Studios
395400,Freedom Cry,Warfare Studios,Warfare Studios
536420,Shining Plume,Warfare Studios,Warfare Studios
544870,Blood Ties,Warfare Studios,Warfare Studios
552570,The New Queen,Warfare Studios,Warfare Studios
552580,Jade's Journey,Warfare Studios,Warfare Studios
597810,Shining Plume 2,Warfare Studios,Warfare Studios
602790,Fated Souls 3,Warfare Studios,Warfare Studios
607030,Jade's Journey 2,Warfare Studios,Warfare Studios
607040,Grimoire Chronicles,Warfare Studios,Warfare Studios
615680,Vagrant Hearts Zero,Warfare Studios,Warfare Studios
444200,World of Tanks Blitz,Wargaming Group Limited,Wargaming Group Limited
298050,Master of Orion,NGD Studios,Wargaming Labs
410970,Master of Orion 1,SimTex,Wargaming Labs
410980,Master of Orion 2,SimTex,Wargaming Labs
410990,Master of Orion 3,Quicksilver Software,Wargaming Labs
411540,Hybrid Wars,Extreme Developers,Wargaming Labs
34640,Massive Assault: Phantom Renaissance,Wargaming.net,Wargaming.net
34650,Massive Assault Network 2,Wargaming.net,Wargaming.net
298030,Total Annihilation,Cavedog Entertainment,Wargaming.net
396860,Over The Hills And Far Away,WarGirl Games,WarGirl Games
379430,Kingdom Come: Deliverance,Warhorse Studios,Warhorse Studios
603230,The Wendigo,warka,Warka Development
317720,Tiestru,Warlock Arts,Warlock Arts
647830,LEGO Marvel Super Heroes 2,TT Games,Warner Bros. Interactive
16450,F.E.A.R. 2: Project Origin,Monolith,Warner Bros. Interactive Entertainment
21000,LEGO Batman,Traveller's Tales,Warner Bros. Interactive Entertainment
21010,Watchmen: The End is Nigh,Deadline Games,Warner Bros. Interactive Entertainment
21030,Watchmen: The End is Nigh Part 2,Deadline Games  ,Warner Bros. Interactive Entertainment
21090,F.E.A.R.,"Monolith Productions, Inc., Timegate",Warner Bros. Interactive Entertainment
21100,F.E.A.R. 3,Day 1 Studios,Warner Bros. Interactive Entertainment
21110,F.E.A.R.,"Monolith Productions, Inc., Timegate",Warner Bros. Interactive Entertainment
21120,F.E.A.R.,"Monolith Productions, Inc., Timegate",Warner Bros. Interactive Entertainment
21130,LEGO Harry Potter: Years 1-4,TT Games,Warner Bros. Interactive Entertainment
32800,Lord of the Rings: War in the North,Snowblind Studios,Warner Bros. Interactive Entertainment
107100,Bastion,Supergiant Games,Warner Bros. Interactive Entertainment
111900,Guardians of Middle-earth,Zombie Studios,Warner Bros. Interactive Entertainment
204120,LEGO Harry Potter: Years 5-7,Traveller's Tales,Warner Bros. Interactive Entertainment
206210,Gotham City Impostors Free to Play,"Monolith Productions, Inc.",Warner Bros. Interactive Entertainment
208650,Batman: Arkham Knight,Rocksteady Studios,Warner Bros. Interactive Entertainment
